"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2013","2013",14.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2014","2014",15.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2015","2015",16.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2016","2016",18.2,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2017","2017",17.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2018","2018",15.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2019","2019",15.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2020","2020",15,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVK","Slovak Republic","2021","2021",14.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2010","2010",30.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2011","2011",31.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2012","2012",31,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2013","2013",30,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2014","2014",32,"B; D","Break; Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2015","2015",32.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2016","2016",32.9,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2017","2017",32.7,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2018","2018",38.7,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2019","2019",40.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2020","2020",40.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2021","2021",40.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","ESP","Spain","2022","2022",44,"P","Provisional value"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2010","2010",22.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2011","2011",23.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2012","2012",25,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2013","2013",24.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2014","2014",23.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2015","2015",19.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2016","2016",19.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2017","2017",19.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2018","2018",20,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2019","2019",21.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2020","2020",23.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2021","2021",22.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SWE","Sweden","2022","2022",23.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2010","2010",13.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2011","2011",12,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2012","2012",9.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2013","2013",8.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2014","2014",9.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2015","2015",9.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2016","2016",9.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2017","2017",10.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2018","2018",10.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2019","2019",12,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2020","2020",12.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","TUR","Türkiye","2021","2021",11.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2010","2010",2.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2011","2011",4.4,"B","Break"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2012","2012",4.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2013","2013",5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2014","2014",5.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2015","2015",6.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2016","2016",7.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2017","2017",7.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2018","2018",8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2019","2019",7.5,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2020","2020",7.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2021","2021",9.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","CHL","Chile","2022","2022",10.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2010","2010",9.4,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2011","2011",9.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2012","2012",10.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2013","2013",12.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2014","2014",12.6,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2015","2015",12.2,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2016","2016",12.8,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2017","2017",13.1,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2018","2018",14.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2019","2019",14.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2020","2020",15.9,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2021","2021",15.7,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","EST","Estonia","2022","2022",15.3,,
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2010","2010",17.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2011","2011",18,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2012","2012",18.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2013","2013",18.2,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2014","2014",17.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2015","2015",17.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2016","2016",18.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2017","2017",17.5,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2018","2018",16,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2019","2019",17.6,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2020","2020",18.8,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2021","2021",19.3,"D","Difference in methodology"
"PATCOBAI","R03-Drugs for obstructive airway diseases","PPPPERMT","/capita, US$ purchasing power parity","SVN","Slovenia","2022","2022",20.8,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2010","2010",68.4,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2011","2011",74.5,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2012","2012",80.6,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2013","2013",96.8,"B; D","Break; Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2014","2014",106,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2015","2015",113.6,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2016","2016",124.2,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2017","2017",126.2,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2018","2018",143.8,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2019","2019",160,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2020","2020",181.4,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUS","Australia","2021","2021",197.8,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2010","2010",82.9,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2011","2011",88.6,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2012","2012",96.9,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2013","2013",105.4,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2014","2014",112.5,"D","Difference in methodology"
"PATCOTHR","Products not elsewhere classified","PPPPERMT","/capita, US$ purchasing power parity","AUT","Austria","2015","2015",120.5,"D","Difference in methodology"
